a15-watt, a17-watt, gpu-watt, mem-watt
1.135000, 0.155000, 0.134000, 0.029000
1.135000, 0.155000, 0.134000, 0.029000
1.135000, 0.155000, 0.134000, 0.029000
1.135000, 0.155000, 0.134000, 0.029000
1.135000, 0.155000, 0.134000, 0.029000
1.135000, 0.155000, 0.134000, 0.029000
1.135000, 0.155000, 0.134000, 0.029000
1.135000, 0.155000, 0.134000, 0.029000
1.135000, 0.155000, 0.134000, 0.029000
1.135000, 0.155000, 0.134000, 0.029000
1.135000, 0.155000, 0.134000, 0.029000
1.135000, 0.155000, 0.134000, 0.029000
1.135000, 0.155000, 0.134000, 0.029000
1.135000, 0.155000, 0.134000, 0.029000
1.135000, 0.155000, 0.134000, 0.029000
1.135000, 0.155000, 0.134000, 0.029000
1.135000, 0.155000, 0.134000, 0.029000
1.132000, 0.155000, 0.134000, 0.029000
1.132000, 0.155000, 0.133000, 0.029000
1.132000, 0.155000, 0.133000, 0.029000
1.132000, 0.155000, 0.133000, 0.029000
1.132000, 0.155000, 0.133000, 0.029000
1.132000, 0.155000, 0.133000, 0.029000
1.132000, 0.155000, 0.133000, 0.029000
1.132000, 0.155000, 0.133000, 0.029000
1.132000, 0.155000, 0.133000, 0.029000
1.132000, 0.155000, 0.133000, 0.029000
1.132000, 0.155000, 0.133000, 0.029000
1.132000, 0.155000, 0.133000, 0.029000
1.132000, 0.155000, 0.133000, 0.029000
1.132000, 0.155000, 0.133000, 0.029000
1.132000, 0.155000, 0.133000, 0.029000
1.132000, 0.155000, 0.133000, 0.029000
1.132000, 0.155000, 0.133000, 0.029000
1.132000, 0.155000, 0.133000, 0.029000
1.132000, 0.155000, 0.133000, 0.029000
1.132000, 0.155000, 0.133000, 0.029000
1.132000, 0.155000, 0.133000, 0.029000
1.132000, 0.155000, 0.133000, 0.029000
1.132000, 0.155000, 0.133000, 0.029000
1.132000, 0.155000, 0.133000, 0.029000
1.132000, 0.155000, 0.133000, 0.029000
1.132000, 0.155000, 0.133000, 0.029000
1.132000, 0.155000, 0.133000, 0.029000
1.130000, 0.154000, 0.133000, 0.029000
1.130000, 0.154000, 0.133000, 0.029000
1.130000, 0.154000, 0.133000, 0.029000
1.130000, 0.154000, 0.133000, 0.029000
1.130000, 0.154000, 0.133000, 0.029000
1.130000, 0.154000, 0.133000, 0.029000
1.130000, 0.154000, 0.133000, 0.029000
1.130000, 0.154000, 0.133000, 0.029000
1.130000, 0.154000, 0.133000, 0.029000
1.130000, 0.154000, 0.133000, 0.029000
1.130000, 0.154000, 0.133000, 0.029000
1.130000, 0.154000, 0.133000, 0.029000
1.130000, 0.154000, 0.133000, 0.029000
1.130000, 0.154000, 0.133000, 0.029000
1.130000, 0.154000, 0.133000, 0.029000
1.130000, 0.154000, 0.133000, 0.029000
1.130000, 0.154000, 0.133000, 0.029000
1.130000, 0.154000, 0.133000, 0.029000
1.130000, 0.154000, 0.133000, 0.029000
1.130000, 0.154000, 0.133000, 0.029000
1.130000, 0.154000, 0.133000, 0.029000
1.130000, 0.154000, 0.133000, 0.029000
1.130000, 0.154000, 0.133000, 0.029000
1.130000, 0.154000, 0.133000, 0.029000
1.130000, 0.154000, 0.133000, 0.029000
1.130000, 0.154000, 0.133000, 0.029000
1.130000, 0.155000, 0.133000, 0.029000
1.130000, 0.155000, 0.133000, 0.029000
1.130000, 0.155000, 0.133000, 0.029000
1.130000, 0.155000, 0.133000, 0.029000
1.130000, 0.155000, 0.133000, 0.029000
1.130000, 0.155000, 0.133000, 0.029000
1.130000, 0.155000, 0.133000, 0.029000
1.130000, 0.155000, 0.133000, 0.029000
1.130000, 0.155000, 0.133000, 0.029000
1.130000, 0.155000, 0.133000, 0.029000
1.130000, 0.155000, 0.133000, 0.029000
1.130000, 0.155000, 0.133000, 0.029000
1.130000, 0.155000, 0.133000, 0.029000
1.130000, 0.155000, 0.133000, 0.029000
1.130000, 0.155000, 0.133000, 0.029000
1.130000, 0.155000, 0.133000, 0.029000
1.130000, 0.155000, 0.133000, 0.029000
1.130000, 0.155000, 0.133000, 0.029000
1.130000, 0.155000, 0.133000, 0.029000
1.130000, 0.155000, 0.133000, 0.029000
1.130000, 0.155000, 0.133000, 0.029000
1.130000, 0.155000, 0.133000, 0.029000
1.130000, 0.155000, 0.133000, 0.029000
1.130000, 0.155000, 0.133000, 0.029000
1.130000, 0.155000, 0.133000, 0.029000
1.130000, 0.155000, 0.133000, 0.029000
1.129000, 0.155000, 0.133000, 0.053000
1.129000, 0.155000, 0.133000, 0.053000
1.129000, 0.155000, 0.133000, 0.053000
1.129000, 0.155000, 0.133000, 0.053000
1.129000, 0.155000, 0.133000, 0.053000
1.129000, 0.155000, 0.133000, 0.053000
1.129000, 0.155000, 0.133000, 0.053000
1.129000, 0.155000, 0.133000, 0.053000
1.129000, 0.155000, 0.133000, 0.053000
1.129000, 0.155000, 0.133000, 0.053000
1.129000, 0.155000, 0.133000, 0.053000
1.129000, 0.155000, 0.133000, 0.053000
1.129000, 0.155000, 0.133000, 0.053000
1.129000, 0.155000, 0.133000, 0.053000
1.129000, 0.155000, 0.133000, 0.053000
1.129000, 0.155000, 0.133000, 0.053000
1.129000, 0.155000, 0.133000, 0.053000
1.129000, 0.155000, 0.133000, 0.053000
1.129000, 0.155000, 0.133000, 0.053000
1.129000, 0.155000, 0.133000, 0.053000
1.129000, 0.155000, 0.133000, 0.053000
1.129000, 0.155000, 0.133000, 0.053000
1.129000, 0.155000, 0.133000, 0.053000
1.129000, 0.155000, 0.133000, 0.053000
1.129000, 0.155000, 0.133000, 0.053000
1.129000, 0.155000, 0.133000, 0.053000
2.001000, 0.176000, 0.411000, 0.053000
2.001000, 0.176000, 0.411000, 0.053000
2.001000, 0.176000, 0.411000, 0.053000
2.001000, 0.176000, 0.411000, 0.053000
2.001000, 0.176000, 0.411000, 0.053000
2.001000, 0.176000, 0.411000, 0.053000
2.001000, 0.176000, 0.411000, 0.053000
2.001000, 0.176000, 0.411000, 0.053000
2.001000, 0.176000, 0.411000, 0.053000
2.001000, 0.176000, 0.411000, 0.053000
2.001000, 0.176000, 0.411000, 0.053000
2.001000, 0.176000, 0.411000, 0.053000
2.001000, 0.176000, 0.411000, 0.053000
2.001000, 0.176000, 0.411000, 0.053000
2.001000, 0.176000, 0.411000, 0.053000
2.001000, 0.176000, 0.411000, 0.053000
2.001000, 0.176000, 0.411000, 0.053000
2.001000, 0.176000, 0.411000, 0.053000
2.001000, 0.176000, 0.411000, 0.053000
2.001000, 0.176000, 0.411000, 0.053000
2.001000, 0.176000, 0.411000, 0.053000
2.001000, 0.176000, 0.411000, 0.053000
2.001000, 0.176000, 0.411000, 0.053000
2.001000, 0.176000, 0.411000, 0.053000
2.001000, 0.176000, 0.411000, 0.053000
2.001000, 0.176000, 0.411000, 0.053000
1.634000, 0.200000, 0.517000, 0.139000
1.634000, 0.200000, 0.517000, 0.139000
1.634000, 0.200000, 0.517000, 0.139000
1.634000, 0.200000, 0.517000, 0.139000
1.634000, 0.200000, 0.517000, 0.139000
1.634000, 0.200000, 0.517000, 0.139000
1.634000, 0.200000, 0.517000, 0.139000
1.634000, 0.200000, 0.517000, 0.139000
1.634000, 0.200000, 0.517000, 0.139000
1.634000, 0.200000, 0.517000, 0.139000
1.634000, 0.200000, 0.517000, 0.139000
1.634000, 0.200000, 0.517000, 0.139000
1.634000, 0.200000, 0.517000, 0.139000
1.634000, 0.200000, 0.517000, 0.139000
1.634000, 0.200000, 0.517000, 0.139000
1.634000, 0.200000, 0.517000, 0.139000
1.634000, 0.200000, 0.517000, 0.139000
1.634000, 0.200000, 0.517000, 0.139000
1.634000, 0.200000, 0.517000, 0.139000
1.634000, 0.200000, 0.517000, 0.139000
1.634000, 0.200000, 0.517000, 0.139000
1.634000, 0.200000, 0.517000, 0.139000
1.634000, 0.200000, 0.517000, 0.139000
1.634000, 0.200000, 0.517000, 0.139000
1.634000, 0.200000, 0.517000, 0.139000
1.634000, 0.200000, 0.517000, 0.139000
1.926000, 0.202000, 0.641000, 0.079000
1.926000, 0.202000, 0.641000, 0.079000
1.926000, 0.202000, 0.641000, 0.079000
1.926000, 0.202000, 0.641000, 0.079000
1.926000, 0.202000, 0.641000, 0.079000
1.926000, 0.202000, 0.641000, 0.079000
1.926000, 0.202000, 0.641000, 0.079000
1.926000, 0.202000, 0.641000, 0.079000
1.926000, 0.202000, 0.641000, 0.079000
1.926000, 0.202000, 0.641000, 0.079000
1.926000, 0.202000, 0.641000, 0.079000
1.926000, 0.202000, 0.641000, 0.079000
1.926000, 0.202000, 0.641000, 0.079000
1.926000, 0.202000, 0.641000, 0.079000
1.926000, 0.202000, 0.641000, 0.079000
1.926000, 0.202000, 0.641000, 0.079000
1.926000, 0.202000, 0.641000, 0.079000
1.926000, 0.202000, 0.641000, 0.079000
1.926000, 0.202000, 0.641000, 0.079000
1.926000, 0.202000, 0.641000, 0.079000
1.926000, 0.202000, 0.641000, 0.079000
1.926000, 0.202000, 0.641000, 0.079000
1.926000, 0.202000, 0.641000, 0.079000
1.926000, 0.202000, 0.641000, 0.079000
1.926000, 0.202000, 0.641000, 0.079000
1.926000, 0.202000, 0.641000, 0.079000
1.670000, 0.201000, 0.345000, 0.136000
1.670000, 0.201000, 0.345000, 0.136000
1.670000, 0.201000, 0.345000, 0.136000
1.670000, 0.201000, 0.345000, 0.136000
1.670000, 0.201000, 0.345000, 0.136000
1.670000, 0.201000, 0.345000, 0.136000
1.670000, 0.201000, 0.345000, 0.136000
1.670000, 0.201000, 0.345000, 0.136000
1.670000, 0.201000, 0.345000, 0.136000
1.670000, 0.201000, 0.345000, 0.136000
1.670000, 0.201000, 0.345000, 0.136000
1.670000, 0.201000, 0.345000, 0.136000
1.670000, 0.201000, 0.345000, 0.136000
1.670000, 0.201000, 0.345000, 0.136000
1.670000, 0.201000, 0.345000, 0.136000
1.670000, 0.201000, 0.345000, 0.136000
1.670000, 0.201000, 0.345000, 0.136000
1.670000, 0.201000, 0.345000, 0.136000
1.670000, 0.201000, 0.345000, 0.136000
1.670000, 0.201000, 0.345000, 0.136000
1.670000, 0.201000, 0.345000, 0.136000
1.670000, 0.201000, 0.345000, 0.136000
1.670000, 0.201000, 0.345000, 0.136000
1.670000, 0.201000, 0.345000, 0.136000
1.670000, 0.201000, 0.345000, 0.136000
1.670000, 0.201000, 0.345000, 0.136000
1.894000, 0.208000, 0.698000, 0.081000
1.894000, 0.208000, 0.698000, 0.081000
1.894000, 0.208000, 0.698000, 0.081000
1.894000, 0.208000, 0.698000, 0.081000
1.894000, 0.208000, 0.698000, 0.081000
1.894000, 0.208000, 0.698000, 0.081000
1.894000, 0.208000, 0.698000, 0.081000
1.894000, 0.208000, 0.698000, 0.081000
1.894000, 0.208000, 0.698000, 0.081000
1.894000, 0.208000, 0.698000, 0.081000
1.894000, 0.208000, 0.698000, 0.081000
1.894000, 0.208000, 0.698000, 0.081000
1.894000, 0.208000, 0.698000, 0.081000
1.894000, 0.208000, 0.698000, 0.081000
1.894000, 0.208000, 0.698000, 0.081000
1.894000, 0.208000, 0.698000, 0.081000
1.894000, 0.208000, 0.698000, 0.081000
1.894000, 0.208000, 0.698000, 0.081000
1.894000, 0.208000, 0.698000, 0.081000
1.894000, 0.208000, 0.698000, 0.081000
1.894000, 0.208000, 0.698000, 0.081000
1.894000, 0.208000, 0.698000, 0.081000
1.894000, 0.208000, 0.698000, 0.081000
1.894000, 0.208000, 0.698000, 0.081000
1.894000, 0.208000, 0.698000, 0.081000
1.894000, 0.208000, 0.698000, 0.081000
1.723000, 0.202000, 0.269000, 0.131000
1.723000, 0.202000, 0.269000, 0.131000
1.723000, 0.202000, 0.269000, 0.131000
1.723000, 0.202000, 0.269000, 0.131000
1.723000, 0.202000, 0.269000, 0.131000
1.723000, 0.202000, 0.269000, 0.131000
1.723000, 0.202000, 0.269000, 0.131000
1.723000, 0.202000, 0.269000, 0.131000
1.723000, 0.202000, 0.269000, 0.131000
1.723000, 0.202000, 0.269000, 0.131000
1.723000, 0.202000, 0.269000, 0.131000
1.723000, 0.202000, 0.269000, 0.131000
1.723000, 0.202000, 0.269000, 0.131000
1.723000, 0.202000, 0.269000, 0.131000
1.723000, 0.202000, 0.269000, 0.131000
1.723000, 0.202000, 0.269000, 0.131000
1.723000, 0.202000, 0.269000, 0.131000
1.723000, 0.202000, 0.269000, 0.131000
1.723000, 0.202000, 0.269000, 0.131000
1.723000, 0.202000, 0.269000, 0.131000
1.723000, 0.202000, 0.269000, 0.131000
1.723000, 0.202000, 0.269000, 0.131000
1.723000, 0.202000, 0.269000, 0.131000
1.723000, 0.202000, 0.269000, 0.131000
1.723000, 0.202000, 0.269000, 0.131000
1.723000, 0.202000, 0.269000, 0.131000
1.735000, 0.202000, 0.895000, 0.087000
1.735000, 0.202000, 0.895000, 0.087000
1.735000, 0.202000, 0.895000, 0.087000
1.735000, 0.202000, 0.895000, 0.087000
1.735000, 0.202000, 0.895000, 0.087000
1.735000, 0.202000, 0.895000, 0.087000
1.735000, 0.202000, 0.895000, 0.087000
1.735000, 0.202000, 0.895000, 0.087000
1.735000, 0.202000, 0.895000, 0.087000
1.735000, 0.202000, 0.895000, 0.087000
1.735000, 0.202000, 0.895000, 0.087000
1.735000, 0.202000, 0.895000, 0.087000
1.735000, 0.202000, 0.895000, 0.087000
1.735000, 0.202000, 0.895000, 0.087000
1.735000, 0.202000, 0.895000, 0.087000
1.735000, 0.202000, 0.895000, 0.087000
1.735000, 0.202000, 0.895000, 0.087000
1.735000, 0.202000, 0.895000, 0.087000
1.735000, 0.202000, 0.895000, 0.087000
1.735000, 0.202000, 0.895000, 0.087000
1.735000, 0.202000, 0.895000, 0.087000
1.735000, 0.202000, 0.895000, 0.087000
1.735000, 0.202000, 0.895000, 0.087000
1.735000, 0.202000, 0.895000, 0.087000
1.735000, 0.202000, 0.895000, 0.087000
1.735000, 0.202000, 0.895000, 0.087000
1.849000, 0.213000, 0.145000, 0.148000
1.849000, 0.213000, 0.145000, 0.148000
1.849000, 0.213000, 0.145000, 0.148000
1.849000, 0.213000, 0.145000, 0.148000
1.849000, 0.213000, 0.145000, 0.148000
1.849000, 0.213000, 0.145000, 0.148000
1.849000, 0.213000, 0.145000, 0.148000
1.849000, 0.213000, 0.145000, 0.148000
1.849000, 0.213000, 0.145000, 0.148000
1.849000, 0.213000, 0.145000, 0.148000
1.849000, 0.213000, 0.145000, 0.148000
1.849000, 0.213000, 0.145000, 0.148000
1.849000, 0.213000, 0.145000, 0.148000
1.849000, 0.213000, 0.145000, 0.148000
1.849000, 0.213000, 0.145000, 0.148000
1.849000, 0.213000, 0.145000, 0.148000
1.849000, 0.213000, 0.145000, 0.148000
1.849000, 0.213000, 0.145000, 0.148000
1.849000, 0.213000, 0.145000, 0.148000
1.849000, 0.213000, 0.145000, 0.148000
1.849000, 0.213000, 0.145000, 0.148000
1.849000, 0.213000, 0.145000, 0.148000
1.849000, 0.213000, 0.145000, 0.148000
1.849000, 0.213000, 0.145000, 0.148000
1.849000, 0.213000, 0.145000, 0.148000
1.849000, 0.213000, 0.145000, 0.148000
1.639000, 0.193000, 0.887000, 0.154000
1.639000, 0.193000, 0.887000, 0.154000
1.639000, 0.193000, 0.887000, 0.154000
1.639000, 0.193000, 0.887000, 0.154000
1.639000, 0.193000, 0.887000, 0.154000
1.639000, 0.193000, 0.887000, 0.154000
1.639000, 0.193000, 0.887000, 0.154000
1.639000, 0.193000, 0.887000, 0.154000
1.639000, 0.193000, 0.887000, 0.154000
1.639000, 0.193000, 0.887000, 0.154000
1.639000, 0.193000, 0.887000, 0.154000
1.639000, 0.193000, 0.887000, 0.154000
1.639000, 0.193000, 0.887000, 0.154000
1.639000, 0.193000, 0.887000, 0.154000
1.639000, 0.193000, 0.887000, 0.154000
1.639000, 0.193000, 0.887000, 0.154000
1.639000, 0.193000, 0.887000, 0.154000
1.639000, 0.193000, 0.887000, 0.154000
1.639000, 0.193000, 0.887000, 0.154000
1.639000, 0.193000, 0.887000, 0.154000
1.639000, 0.193000, 0.887000, 0.154000
1.639000, 0.193000, 0.887000, 0.154000
1.639000, 0.193000, 0.887000, 0.154000
1.639000, 0.193000, 0.887000, 0.154000
1.639000, 0.193000, 0.887000, 0.154000
1.639000, 0.193000, 0.887000, 0.154000
1.747000, 0.201000, 0.811000, 0.095000
1.747000, 0.201000, 0.811000, 0.095000
1.747000, 0.201000, 0.811000, 0.095000
1.747000, 0.201000, 0.811000, 0.095000
1.747000, 0.201000, 0.811000, 0.095000
1.747000, 0.201000, 0.811000, 0.095000
1.747000, 0.201000, 0.811000, 0.095000
1.747000, 0.201000, 0.811000, 0.095000
1.747000, 0.201000, 0.811000, 0.095000
1.747000, 0.201000, 0.811000, 0.095000
1.747000, 0.201000, 0.811000, 0.095000
1.747000, 0.201000, 0.811000, 0.095000
1.747000, 0.201000, 0.811000, 0.095000
1.747000, 0.201000, 0.811000, 0.095000
1.747000, 0.201000, 0.811000, 0.095000
1.747000, 0.201000, 0.811000, 0.095000
1.747000, 0.201000, 0.811000, 0.095000
1.747000, 0.201000, 0.811000, 0.095000
1.747000, 0.201000, 0.811000, 0.095000
1.747000, 0.201000, 0.811000, 0.095000
1.747000, 0.201000, 0.811000, 0.095000
1.747000, 0.201000, 0.811000, 0.095000
1.747000, 0.201000, 0.811000, 0.095000
1.747000, 0.201000, 0.811000, 0.095000
1.747000, 0.201000, 0.811000, 0.095000
1.747000, 0.201000, 0.811000, 0.095000
1.924000, 0.213000, 0.655000, 0.154000
1.924000, 0.213000, 0.655000, 0.154000
1.924000, 0.213000, 0.655000, 0.154000
1.924000, 0.213000, 0.655000, 0.154000
1.924000, 0.213000, 0.655000, 0.154000
1.924000, 0.213000, 0.655000, 0.154000
