a15-watt, a17-watt, gpu-watt, mem-watt
1.151000, 0.158000, 0.134000, 0.029000
1.151000, 0.158000, 0.134000, 0.029000
1.151000, 0.158000, 0.134000, 0.029000
1.151000, 0.158000, 0.134000, 0.029000
1.151000, 0.158000, 0.134000, 0.029000
1.151000, 0.158000, 0.134000, 0.029000
1.151000, 0.158000, 0.134000, 0.029000
1.151000, 0.158000, 0.134000, 0.029000
1.151000, 0.158000, 0.134000, 0.029000
1.151000, 0.158000, 0.134000, 0.029000
1.151000, 0.158000, 0.134000, 0.029000
1.151000, 0.158000, 0.134000, 0.029000
1.151000, 0.158000, 0.134000, 0.029000
1.151000, 0.158000, 0.134000, 0.029000
1.151000, 0.158000, 0.134000, 0.029000
1.151000, 0.158000, 0.134000, 0.029000
1.151000, 0.158000, 0.134000, 0.029000
1.140000, 0.158000, 0.134000, 0.029000
1.140000, 0.157000, 0.133000, 0.029000
1.140000, 0.157000, 0.133000, 0.029000
1.140000, 0.157000, 0.133000, 0.029000
1.140000, 0.157000, 0.133000, 0.029000
1.140000, 0.157000, 0.133000, 0.029000
1.140000, 0.157000, 0.133000, 0.029000
1.140000, 0.157000, 0.133000, 0.029000
1.140000, 0.157000, 0.133000, 0.029000
1.140000, 0.157000, 0.133000, 0.029000
1.140000, 0.157000, 0.133000, 0.029000
1.140000, 0.157000, 0.133000, 0.029000
1.140000, 0.157000, 0.133000, 0.029000
1.140000, 0.157000, 0.133000, 0.029000
1.140000, 0.157000, 0.133000, 0.029000
1.140000, 0.157000, 0.133000, 0.029000
1.140000, 0.157000, 0.133000, 0.029000
1.140000, 0.157000, 0.133000, 0.029000
1.140000, 0.157000, 0.133000, 0.029000
1.140000, 0.157000, 0.133000, 0.029000
1.140000, 0.157000, 0.133000, 0.029000
1.140000, 0.157000, 0.133000, 0.029000
1.140000, 0.157000, 0.133000, 0.029000
1.140000, 0.157000, 0.133000, 0.029000
1.140000, 0.157000, 0.133000, 0.029000
1.140000, 0.157000, 0.133000, 0.029000
1.137000, 0.157000, 0.133000, 0.029000
1.137000, 0.154000, 0.133000, 0.029000
1.137000, 0.154000, 0.133000, 0.029000
1.137000, 0.154000, 0.133000, 0.029000
1.137000, 0.154000, 0.133000, 0.029000
1.137000, 0.154000, 0.133000, 0.029000
1.137000, 0.154000, 0.133000, 0.029000
1.137000, 0.154000, 0.133000, 0.029000
1.137000, 0.154000, 0.133000, 0.029000
1.137000, 0.154000, 0.133000, 0.029000
1.137000, 0.154000, 0.133000, 0.029000
1.137000, 0.154000, 0.133000, 0.029000
1.137000, 0.154000, 0.133000, 0.029000
1.137000, 0.154000, 0.133000, 0.029000
1.137000, 0.154000, 0.133000, 0.029000
1.137000, 0.154000, 0.133000, 0.029000
1.137000, 0.154000, 0.133000, 0.029000
1.137000, 0.154000, 0.133000, 0.029000
1.137000, 0.154000, 0.133000, 0.029000
1.137000, 0.154000, 0.133000, 0.029000
1.137000, 0.154000, 0.133000, 0.029000
1.137000, 0.154000, 0.133000, 0.029000
1.137000, 0.154000, 0.133000, 0.029000
1.137000, 0.154000, 0.133000, 0.029000
1.137000, 0.154000, 0.133000, 0.029000
1.137000, 0.154000, 0.133000, 0.029000
1.137000, 0.154000, 0.133000, 0.029000
1.133000, 0.155000, 0.133000, 0.029000
1.133000, 0.155000, 0.133000, 0.029000
1.133000, 0.155000, 0.133000, 0.029000
1.133000, 0.155000, 0.133000, 0.029000
1.133000, 0.155000, 0.133000, 0.029000
1.133000, 0.155000, 0.133000, 0.029000
1.133000, 0.155000, 0.133000, 0.029000
1.133000, 0.155000, 0.133000, 0.029000
1.133000, 0.155000, 0.133000, 0.029000
1.133000, 0.155000, 0.133000, 0.029000
1.133000, 0.155000, 0.133000, 0.029000
1.133000, 0.155000, 0.133000, 0.029000
1.133000, 0.155000, 0.133000, 0.029000
1.133000, 0.155000, 0.133000, 0.029000
1.133000, 0.155000, 0.133000, 0.029000
1.133000, 0.155000, 0.133000, 0.029000
1.133000, 0.155000, 0.133000, 0.029000
1.133000, 0.155000, 0.133000, 0.029000
1.133000, 0.155000, 0.133000, 0.029000
1.133000, 0.155000, 0.133000, 0.029000
1.133000, 0.155000, 0.133000, 0.029000
1.133000, 0.155000, 0.133000, 0.029000
1.133000, 0.155000, 0.133000, 0.029000
1.133000, 0.155000, 0.133000, 0.029000
1.133000, 0.155000, 0.133000, 0.029000
1.133000, 0.155000, 0.133000, 0.029000
1.129000, 0.155000, 0.133000, 0.029000
1.129000, 0.155000, 0.133000, 0.029000
1.129000, 0.155000, 0.133000, 0.029000
1.129000, 0.155000, 0.133000, 0.029000
1.129000, 0.155000, 0.133000, 0.029000
1.129000, 0.155000, 0.133000, 0.029000
1.129000, 0.155000, 0.133000, 0.029000
1.129000, 0.155000, 0.133000, 0.029000
1.129000, 0.155000, 0.133000, 0.029000
1.129000, 0.155000, 0.133000, 0.029000
1.129000, 0.155000, 0.133000, 0.029000
1.129000, 0.155000, 0.133000, 0.029000
1.129000, 0.155000, 0.133000, 0.029000
1.129000, 0.155000, 0.133000, 0.029000
1.129000, 0.155000, 0.133000, 0.029000
1.129000, 0.155000, 0.133000, 0.029000
1.129000, 0.155000, 0.133000, 0.029000
1.129000, 0.155000, 0.133000, 0.029000
1.129000, 0.155000, 0.133000, 0.029000
1.129000, 0.155000, 0.133000, 0.029000
1.129000, 0.155000, 0.133000, 0.029000
1.129000, 0.155000, 0.133000, 0.029000
1.129000, 0.155000, 0.133000, 0.029000
1.129000, 0.155000, 0.133000, 0.029000
1.129000, 0.155000, 0.133000, 0.029000
1.129000, 0.155000, 0.133000, 0.029000
1.127000, 0.154000, 0.133000, 0.029000
1.127000, 0.154000, 0.133000, 0.029000
1.127000, 0.154000, 0.133000, 0.029000
1.127000, 0.154000, 0.133000, 0.029000
1.127000, 0.154000, 0.133000, 0.029000
1.127000, 0.154000, 0.133000, 0.029000
1.127000, 0.154000, 0.133000, 0.029000
1.127000, 0.154000, 0.133000, 0.029000
1.127000, 0.154000, 0.133000, 0.029000
1.127000, 0.154000, 0.133000, 0.029000
1.127000, 0.154000, 0.133000, 0.029000
1.127000, 0.154000, 0.133000, 0.029000
1.127000, 0.154000, 0.133000, 0.029000
1.127000, 0.154000, 0.133000, 0.029000
1.127000, 0.154000, 0.133000, 0.029000
1.127000, 0.154000, 0.133000, 0.029000
1.127000, 0.154000, 0.133000, 0.029000
1.127000, 0.154000, 0.133000, 0.029000
1.127000, 0.154000, 0.133000, 0.029000
1.127000, 0.154000, 0.133000, 0.029000
1.127000, 0.154000, 0.133000, 0.029000
1.127000, 0.154000, 0.133000, 0.029000
1.127000, 0.154000, 0.133000, 0.029000
1.127000, 0.154000, 0.133000, 0.029000
1.127000, 0.154000, 0.133000, 0.029000
1.127000, 0.154000, 0.133000, 0.029000
1.297000, 0.171000, 0.133000, 0.088000
1.297000, 0.171000, 0.133000, 0.088000
1.297000, 0.171000, 0.133000, 0.088000
1.297000, 0.171000, 0.133000, 0.088000
1.297000, 0.171000, 0.133000, 0.088000
1.297000, 0.171000, 0.133000, 0.088000
1.297000, 0.171000, 0.133000, 0.088000
1.297000, 0.171000, 0.133000, 0.088000
1.297000, 0.171000, 0.133000, 0.088000
1.297000, 0.171000, 0.133000, 0.088000
1.297000, 0.171000, 0.133000, 0.088000
1.297000, 0.171000, 0.133000, 0.088000
1.297000, 0.171000, 0.133000, 0.088000
1.297000, 0.171000, 0.133000, 0.088000
1.297000, 0.171000, 0.133000, 0.088000
1.297000, 0.171000, 0.133000, 0.088000
1.297000, 0.171000, 0.133000, 0.088000
1.297000, 0.171000, 0.133000, 0.088000
1.297000, 0.171000, 0.133000, 0.088000
1.297000, 0.171000, 0.133000, 0.088000
1.297000, 0.171000, 0.133000, 0.088000
1.297000, 0.171000, 0.133000, 0.088000
1.297000, 0.171000, 0.133000, 0.088000
1.297000, 0.171000, 0.133000, 0.088000
1.297000, 0.171000, 0.133000, 0.088000
1.297000, 0.171000, 0.133000, 0.088000
1.407000, 0.212000, 1.033000, 0.125000
1.407000, 0.212000, 1.033000, 0.125000
1.407000, 0.212000, 1.033000, 0.125000
1.407000, 0.212000, 1.033000, 0.125000
1.407000, 0.212000, 1.033000, 0.125000
1.407000, 0.212000, 1.033000, 0.125000
1.407000, 0.212000, 1.033000, 0.125000
1.407000, 0.212000, 1.033000, 0.125000
1.407000, 0.212000, 1.033000, 0.125000
1.407000, 0.212000, 1.033000, 0.125000
1.407000, 0.212000, 1.033000, 0.125000
1.407000, 0.212000, 1.033000, 0.125000
1.407000, 0.212000, 1.033000, 0.125000
1.407000, 0.212000, 1.033000, 0.125000
1.407000, 0.212000, 1.033000, 0.125000
1.407000, 0.212000, 1.033000, 0.125000
1.407000, 0.212000, 1.033000, 0.125000
1.407000, 0.212000, 1.033000, 0.125000
1.407000, 0.212000, 1.033000, 0.125000
1.407000, 0.212000, 1.033000, 0.125000
1.407000, 0.212000, 1.033000, 0.125000
1.407000, 0.212000, 1.033000, 0.125000
1.407000, 0.212000, 1.033000, 0.125000
1.407000, 0.212000, 1.033000, 0.125000
1.407000, 0.212000, 1.033000, 0.125000
1.407000, 0.212000, 1.033000, 0.125000
1.462000, 0.205000, 1.122000, 0.161000
1.462000, 0.205000, 1.122000, 0.161000
1.462000, 0.205000, 1.122000, 0.161000
1.462000, 0.205000, 1.122000, 0.161000
1.462000, 0.205000, 1.122000, 0.161000
1.462000, 0.205000, 1.122000, 0.161000
1.462000, 0.205000, 1.122000, 0.161000
1.462000, 0.205000, 1.122000, 0.161000
1.462000, 0.205000, 1.122000, 0.161000
1.462000, 0.205000, 1.122000, 0.161000
1.462000, 0.205000, 1.122000, 0.161000
1.462000, 0.205000, 1.122000, 0.161000
1.462000, 0.205000, 1.122000, 0.161000
1.462000, 0.205000, 1.122000, 0.161000
1.462000, 0.205000, 1.122000, 0.161000
1.462000, 0.205000, 1.122000, 0.161000
1.462000, 0.205000, 1.122000, 0.161000
1.462000, 0.205000, 1.122000, 0.161000
1.462000, 0.205000, 1.122000, 0.161000
1.462000, 0.205000, 1.122000, 0.161000
1.462000, 0.205000, 1.122000, 0.161000
1.462000, 0.205000, 1.122000, 0.161000
1.462000, 0.205000, 1.122000, 0.161000
1.462000, 0.205000, 1.122000, 0.161000
1.462000, 0.205000, 1.122000, 0.161000
1.462000, 0.205000, 1.122000, 0.161000
1.462000, 0.199000, 0.804000, 0.169000
1.462000, 0.199000, 0.804000, 0.169000
1.462000, 0.199000, 0.804000, 0.169000
1.462000, 0.199000, 0.804000, 0.169000
1.462000, 0.199000, 0.804000, 0.169000
1.462000, 0.199000, 0.804000, 0.169000
1.462000, 0.199000, 0.804000, 0.169000
1.462000, 0.199000, 0.804000, 0.169000
1.462000, 0.199000, 0.804000, 0.169000
1.462000, 0.199000, 0.804000, 0.169000
1.462000, 0.199000, 0.804000, 0.169000
1.462000, 0.199000, 0.804000, 0.169000
1.462000, 0.199000, 0.804000, 0.169000
1.462000, 0.199000, 0.804000, 0.169000
1.462000, 0.199000, 0.804000, 0.169000
1.462000, 0.199000, 0.804000, 0.169000
1.462000, 0.199000, 0.804000, 0.169000
1.462000, 0.199000, 0.804000, 0.169000
1.462000, 0.199000, 0.804000, 0.169000
1.462000, 0.199000, 0.804000, 0.169000
1.462000, 0.199000, 0.804000, 0.169000
1.462000, 0.199000, 0.804000, 0.169000
1.462000, 0.199000, 0.804000, 0.169000
1.462000, 0.199000, 0.804000, 0.169000
1.462000, 0.199000, 0.804000, 0.169000
1.462000, 0.199000, 0.804000, 0.169000
1.302000, 0.195000, 0.701000, 0.163000
1.302000, 0.195000, 0.701000, 0.163000
1.302000, 0.195000, 0.701000, 0.163000
1.302000, 0.195000, 0.701000, 0.163000
1.302000, 0.195000, 0.701000, 0.163000
1.302000, 0.195000, 0.701000, 0.163000
1.302000, 0.195000, 0.701000, 0.163000
1.302000, 0.195000, 0.701000, 0.163000
1.302000, 0.195000, 0.701000, 0.163000
1.302000, 0.195000, 0.701000, 0.163000
1.302000, 0.195000, 0.701000, 0.163000
1.302000, 0.195000, 0.701000, 0.163000
1.302000, 0.195000, 0.701000, 0.163000
1.302000, 0.195000, 0.701000, 0.163000
1.302000, 0.195000, 0.701000, 0.163000
1.302000, 0.195000, 0.701000, 0.163000
1.302000, 0.195000, 0.701000, 0.163000
1.302000, 0.195000, 0.701000, 0.163000
1.302000, 0.195000, 0.701000, 0.163000
1.302000, 0.195000, 0.701000, 0.163000
1.302000, 0.195000, 0.701000, 0.163000
1.302000, 0.195000, 0.701000, 0.163000
1.302000, 0.195000, 0.701000, 0.163000
1.302000, 0.195000, 0.701000, 0.163000
1.302000, 0.195000, 0.701000, 0.163000
1.302000, 0.195000, 0.701000, 0.163000
1.269000, 0.221000, 0.920000, 0.125000
1.269000, 0.221000, 0.920000, 0.125000
1.269000, 0.221000, 0.920000, 0.125000
1.269000, 0.221000, 0.920000, 0.125000
1.269000, 0.221000, 0.920000, 0.125000
1.269000, 0.221000, 0.920000, 0.125000
1.269000, 0.221000, 0.920000, 0.125000
1.269000, 0.221000, 0.920000, 0.125000
1.269000, 0.221000, 0.920000, 0.125000
1.269000, 0.221000, 0.920000, 0.125000
1.269000, 0.221000, 0.920000, 0.125000
1.269000, 0.221000, 0.920000, 0.125000
1.269000, 0.221000, 0.920000, 0.125000
1.269000, 0.221000, 0.920000, 0.125000
1.269000, 0.221000, 0.920000, 0.125000
1.269000, 0.221000, 0.920000, 0.125000
1.269000, 0.221000, 0.920000, 0.125000
1.269000, 0.221000, 0.920000, 0.125000
1.269000, 0.221000, 0.920000, 0.125000
1.269000, 0.221000, 0.920000, 0.125000
1.269000, 0.221000, 0.920000, 0.125000
1.269000, 0.221000, 0.920000, 0.125000
1.269000, 0.221000, 0.920000, 0.125000
1.269000, 0.221000, 0.920000, 0.125000
1.269000, 0.221000, 0.920000, 0.125000
1.269000, 0.221000, 0.920000, 0.125000
1.414000, 0.215000, 1.159000, 0.131000
1.414000, 0.215000, 1.159000, 0.131000
1.414000, 0.215000, 1.159000, 0.131000
1.414000, 0.215000, 1.159000, 0.131000
1.414000, 0.215000, 1.159000, 0.131000
1.414000, 0.215000, 1.159000, 0.131000
1.414000, 0.215000, 1.159000, 0.131000
1.414000, 0.215000, 1.159000, 0.131000
1.414000, 0.215000, 1.159000, 0.131000
1.414000, 0.215000, 1.159000, 0.131000
1.414000, 0.215000, 1.159000, 0.131000
1.414000, 0.215000, 1.159000, 0.131000
1.414000, 0.215000, 1.159000, 0.131000
1.414000, 0.215000, 1.159000, 0.131000
1.414000, 0.215000, 1.159000, 0.131000
1.414000, 0.215000, 1.159000, 0.131000
1.414000, 0.215000, 1.159000, 0.131000
1.414000, 0.215000, 1.159000, 0.131000
1.414000, 0.215000, 1.159000, 0.131000
1.414000, 0.215000, 1.159000, 0.131000
1.414000, 0.215000, 1.159000, 0.131000
1.414000, 0.215000, 1.159000, 0.131000
1.414000, 0.215000, 1.159000, 0.131000
1.414000, 0.215000, 1.159000, 0.131000
1.414000, 0.215000, 1.159000, 0.131000
1.414000, 0.215000, 1.159000, 0.131000
1.446000, 0.211000, 1.154000, 0.149000
1.446000, 0.211000, 1.154000, 0.149000
1.446000, 0.211000, 1.154000, 0.149000
1.446000, 0.211000, 1.154000, 0.149000
1.446000, 0.211000, 1.154000, 0.149000
1.446000, 0.211000, 1.154000, 0.149000
1.446000, 0.211000, 1.154000, 0.149000
1.446000, 0.211000, 1.154000, 0.149000
1.446000, 0.211000, 1.154000, 0.149000
1.446000, 0.211000, 1.154000, 0.149000
1.446000, 0.211000, 1.154000, 0.149000
1.446000, 0.211000, 1.154000, 0.149000
1.446000, 0.211000, 1.154000, 0.149000
1.446000, 0.211000, 1.154000, 0.149000
1.446000, 0.211000, 1.154000, 0.149000
1.446000, 0.211000, 1.154000, 0.149000
1.446000, 0.211000, 1.154000, 0.149000
1.446000, 0.211000, 1.154000, 0.149000
1.446000, 0.211000, 1.154000, 0.149000
1.446000, 0.211000, 1.154000, 0.149000
1.446000, 0.211000, 1.154000, 0.149000
