a15-watt, a17-watt, gpu-watt, mem-watt
1.096000, 0.150000, 0.126000, 0.029000
1.096000, 0.150000, 0.126000, 0.029000
1.096000, 0.150000, 0.126000, 0.029000
1.096000, 0.150000, 0.126000, 0.029000
1.096000, 0.150000, 0.126000, 0.029000
1.096000, 0.150000, 0.126000, 0.029000
1.096000, 0.150000, 0.126000, 0.029000
1.096000, 0.150000, 0.126000, 0.029000
1.096000, 0.150000, 0.126000, 0.029000
1.096000, 0.150000, 0.126000, 0.029000
1.096000, 0.150000, 0.126000, 0.029000
1.096000, 0.150000, 0.126000, 0.029000
1.096000, 0.150000, 0.126000, 0.029000
1.096000, 0.150000, 0.126000, 0.029000
1.096000, 0.150000, 0.126000, 0.029000
1.096000, 0.150000, 0.126000, 0.029000
1.096000, 0.150000, 0.126000, 0.029000
1.096000, 0.150000, 0.126000, 0.029000
1.095000, 0.152000, 0.126000, 0.029000
1.095000, 0.152000, 0.126000, 0.029000
1.095000, 0.152000, 0.126000, 0.029000
1.095000, 0.152000, 0.126000, 0.029000
1.095000, 0.152000, 0.126000, 0.029000
1.095000, 0.152000, 0.126000, 0.029000
1.095000, 0.152000, 0.126000, 0.029000
1.095000, 0.152000, 0.126000, 0.029000
1.095000, 0.152000, 0.126000, 0.029000
1.095000, 0.152000, 0.126000, 0.029000
1.095000, 0.152000, 0.126000, 0.029000
1.095000, 0.152000, 0.126000, 0.029000
1.095000, 0.152000, 0.126000, 0.029000
1.095000, 0.152000, 0.126000, 0.029000
1.095000, 0.152000, 0.126000, 0.029000
1.095000, 0.152000, 0.126000, 0.029000
1.095000, 0.152000, 0.126000, 0.029000
1.095000, 0.152000, 0.126000, 0.029000
1.095000, 0.152000, 0.126000, 0.029000
1.095000, 0.152000, 0.126000, 0.029000
1.095000, 0.152000, 0.126000, 0.029000
1.095000, 0.152000, 0.126000, 0.029000
1.095000, 0.152000, 0.126000, 0.029000
1.095000, 0.152000, 0.126000, 0.029000
1.095000, 0.152000, 0.126000, 0.029000
1.095000, 0.152000, 0.126000, 0.029000
1.095000, 0.148000, 0.126000, 0.027000
1.095000, 0.148000, 0.126000, 0.027000
1.095000, 0.148000, 0.126000, 0.027000
1.095000, 0.148000, 0.126000, 0.027000
1.095000, 0.148000, 0.126000, 0.027000
1.095000, 0.148000, 0.126000, 0.027000
1.095000, 0.148000, 0.126000, 0.027000
1.095000, 0.148000, 0.126000, 0.027000
1.095000, 0.148000, 0.126000, 0.027000
1.095000, 0.148000, 0.126000, 0.027000
1.095000, 0.148000, 0.126000, 0.027000
1.095000, 0.148000, 0.126000, 0.027000
1.095000, 0.148000, 0.126000, 0.027000
1.095000, 0.148000, 0.126000, 0.027000
1.095000, 0.148000, 0.126000, 0.027000
1.095000, 0.148000, 0.126000, 0.027000
1.095000, 0.148000, 0.126000, 0.027000
1.095000, 0.148000, 0.126000, 0.027000
1.095000, 0.148000, 0.126000, 0.027000
1.095000, 0.148000, 0.126000, 0.027000
1.095000, 0.148000, 0.126000, 0.027000
1.095000, 0.148000, 0.126000, 0.027000
1.095000, 0.148000, 0.126000, 0.027000
1.095000, 0.148000, 0.126000, 0.027000
1.095000, 0.148000, 0.126000, 0.027000
1.095000, 0.148000, 0.126000, 0.027000
1.092000, 0.148000, 0.125000, 0.027000
1.092000, 0.148000, 0.125000, 0.027000
1.092000, 0.148000, 0.125000, 0.027000
1.092000, 0.148000, 0.125000, 0.027000
1.092000, 0.148000, 0.125000, 0.027000
1.092000, 0.148000, 0.125000, 0.027000
1.092000, 0.148000, 0.125000, 0.027000
1.092000, 0.148000, 0.125000, 0.027000
1.092000, 0.148000, 0.125000, 0.027000
1.092000, 0.148000, 0.125000, 0.027000
1.092000, 0.148000, 0.125000, 0.027000
1.092000, 0.148000, 0.125000, 0.027000
1.092000, 0.148000, 0.125000, 0.027000
1.092000, 0.148000, 0.125000, 0.027000
1.092000, 0.148000, 0.125000, 0.027000
1.092000, 0.148000, 0.125000, 0.027000
1.092000, 0.148000, 0.125000, 0.027000
1.092000, 0.148000, 0.125000, 0.027000
1.092000, 0.148000, 0.125000, 0.027000
1.092000, 0.148000, 0.125000, 0.027000
1.092000, 0.148000, 0.125000, 0.027000
1.092000, 0.148000, 0.125000, 0.027000
1.092000, 0.148000, 0.125000, 0.027000
1.092000, 0.148000, 0.125000, 0.027000
1.092000, 0.148000, 0.125000, 0.027000
1.092000, 0.148000, 0.125000, 0.027000
1.642000, 0.154000, 0.127000, 0.050000
1.642000, 0.154000, 0.127000, 0.050000
1.642000, 0.154000, 0.127000, 0.050000
1.642000, 0.154000, 0.127000, 0.050000
1.642000, 0.154000, 0.127000, 0.050000
1.642000, 0.154000, 0.127000, 0.050000
1.642000, 0.154000, 0.127000, 0.050000
1.642000, 0.154000, 0.127000, 0.050000
1.642000, 0.154000, 0.127000, 0.050000
1.642000, 0.154000, 0.127000, 0.050000
1.642000, 0.154000, 0.127000, 0.050000
1.642000, 0.154000, 0.127000, 0.050000
1.642000, 0.154000, 0.127000, 0.050000
1.642000, 0.154000, 0.127000, 0.050000
1.642000, 0.154000, 0.127000, 0.050000
1.642000, 0.154000, 0.127000, 0.050000
1.642000, 0.154000, 0.127000, 0.050000
1.642000, 0.154000, 0.127000, 0.050000
1.642000, 0.154000, 0.127000, 0.050000
1.642000, 0.154000, 0.127000, 0.050000
1.642000, 0.154000, 0.127000, 0.050000
1.642000, 0.154000, 0.127000, 0.050000
1.642000, 0.154000, 0.127000, 0.050000
1.642000, 0.154000, 0.127000, 0.050000
1.642000, 0.154000, 0.127000, 0.050000
1.642000, 0.154000, 0.127000, 0.050000
2.963000, 0.154000, 0.129000, 0.047000
2.963000, 0.154000, 0.129000, 0.047000
2.963000, 0.154000, 0.129000, 0.047000
2.963000, 0.154000, 0.129000, 0.047000
2.963000, 0.154000, 0.129000, 0.047000
2.963000, 0.154000, 0.129000, 0.047000
2.963000, 0.154000, 0.129000, 0.047000
2.963000, 0.154000, 0.129000, 0.047000
2.963000, 0.154000, 0.129000, 0.047000
2.963000, 0.154000, 0.129000, 0.047000
2.963000, 0.154000, 0.129000, 0.047000
2.963000, 0.154000, 0.129000, 0.047000
2.963000, 0.154000, 0.129000, 0.047000
2.963000, 0.154000, 0.129000, 0.047000
2.963000, 0.154000, 0.129000, 0.047000
2.963000, 0.154000, 0.129000, 0.047000
2.963000, 0.154000, 0.129000, 0.047000
2.963000, 0.154000, 0.129000, 0.047000
2.963000, 0.154000, 0.129000, 0.047000
2.963000, 0.154000, 0.129000, 0.047000
2.963000, 0.154000, 0.129000, 0.047000
2.963000, 0.154000, 0.129000, 0.047000
2.963000, 0.154000, 0.129000, 0.047000
2.963000, 0.154000, 0.129000, 0.047000
2.963000, 0.154000, 0.129000, 0.047000
2.963000, 0.154000, 0.129000, 0.047000
2.939000, 0.158000, 0.131000, 0.061000
2.939000, 0.158000, 0.131000, 0.061000
2.939000, 0.158000, 0.131000, 0.061000
2.939000, 0.158000, 0.131000, 0.061000
2.939000, 0.158000, 0.131000, 0.061000
2.939000, 0.158000, 0.131000, 0.061000
2.939000, 0.158000, 0.131000, 0.061000
2.939000, 0.158000, 0.131000, 0.061000
2.939000, 0.158000, 0.131000, 0.061000
2.939000, 0.158000, 0.131000, 0.061000
2.939000, 0.158000, 0.131000, 0.061000
2.939000, 0.158000, 0.131000, 0.061000
2.939000, 0.158000, 0.131000, 0.061000
2.939000, 0.158000, 0.131000, 0.061000
2.939000, 0.158000, 0.131000, 0.061000
2.939000, 0.158000, 0.131000, 0.061000
2.939000, 0.158000, 0.131000, 0.061000
2.939000, 0.158000, 0.131000, 0.061000
2.939000, 0.158000, 0.131000, 0.061000
2.939000, 0.158000, 0.131000, 0.061000
2.939000, 0.158000, 0.131000, 0.061000
2.939000, 0.158000, 0.131000, 0.061000
2.939000, 0.158000, 0.131000, 0.061000
2.939000, 0.158000, 0.131000, 0.061000
2.939000, 0.158000, 0.131000, 0.061000
2.939000, 0.158000, 0.131000, 0.061000
3.001000, 0.171000, 0.133000, 0.046000
3.001000, 0.171000, 0.133000, 0.046000
3.001000, 0.171000, 0.133000, 0.046000
3.001000, 0.171000, 0.133000, 0.046000
3.001000, 0.171000, 0.133000, 0.046000
3.001000, 0.171000, 0.133000, 0.046000
3.001000, 0.171000, 0.133000, 0.046000
3.001000, 0.171000, 0.133000, 0.046000
3.001000, 0.171000, 0.133000, 0.046000
3.001000, 0.171000, 0.133000, 0.046000
3.001000, 0.171000, 0.133000, 0.046000
3.001000, 0.171000, 0.133000, 0.046000
3.001000, 0.171000, 0.133000, 0.046000
3.001000, 0.171000, 0.133000, 0.046000
3.001000, 0.171000, 0.133000, 0.046000
3.001000, 0.171000, 0.133000, 0.046000
3.001000, 0.171000, 0.133000, 0.046000
3.001000, 0.171000, 0.133000, 0.046000
3.001000, 0.171000, 0.133000, 0.046000
3.001000, 0.171000, 0.133000, 0.046000
3.001000, 0.171000, 0.133000, 0.046000
3.001000, 0.171000, 0.133000, 0.046000
3.001000, 0.171000, 0.133000, 0.046000
3.001000, 0.171000, 0.133000, 0.046000
3.001000, 0.171000, 0.133000, 0.046000
3.001000, 0.171000, 0.133000, 0.046000
2.985000, 0.192000, 0.135000, 0.059000
2.985000, 0.192000, 0.135000, 0.059000
2.985000, 0.192000, 0.135000, 0.059000
2.985000, 0.192000, 0.135000, 0.059000
2.985000, 0.192000, 0.135000, 0.059000
2.985000, 0.192000, 0.135000, 0.059000
2.985000, 0.192000, 0.135000, 0.059000
2.985000, 0.192000, 0.135000, 0.059000
2.985000, 0.192000, 0.135000, 0.059000
2.985000, 0.192000, 0.135000, 0.059000
2.985000, 0.192000, 0.135000, 0.059000
2.985000, 0.192000, 0.135000, 0.059000
2.985000, 0.192000, 0.135000, 0.059000
2.985000, 0.192000, 0.135000, 0.059000
2.985000, 0.192000, 0.135000, 0.059000
2.985000, 0.192000, 0.135000, 0.059000
2.985000, 0.192000, 0.135000, 0.059000
2.985000, 0.192000, 0.135000, 0.059000
2.985000, 0.192000, 0.135000, 0.059000
2.985000, 0.192000, 0.135000, 0.059000
2.985000, 0.192000, 0.135000, 0.059000
2.985000, 0.192000, 0.135000, 0.059000
2.985000, 0.192000, 0.135000, 0.059000
2.985000, 0.192000, 0.135000, 0.059000
2.985000, 0.192000, 0.135000, 0.059000
2.985000, 0.192000, 0.135000, 0.059000
3.049000, 0.174000, 0.135000, 0.048000
3.049000, 0.174000, 0.135000, 0.048000
3.049000, 0.174000, 0.135000, 0.048000
3.049000, 0.174000, 0.135000, 0.048000
3.049000, 0.174000, 0.135000, 0.048000
3.049000, 0.174000, 0.135000, 0.048000
3.049000, 0.174000, 0.135000, 0.048000
3.049000, 0.174000, 0.135000, 0.048000
3.049000, 0.174000, 0.135000, 0.048000
3.049000, 0.174000, 0.135000, 0.048000
3.049000, 0.174000, 0.135000, 0.048000
3.049000, 0.174000, 0.135000, 0.048000
3.049000, 0.174000, 0.135000, 0.048000
3.049000, 0.174000, 0.135000, 0.048000
3.049000, 0.174000, 0.135000, 0.048000
3.049000, 0.174000, 0.135000, 0.048000
3.049000, 0.174000, 0.135000, 0.048000
3.049000, 0.174000, 0.135000, 0.048000
3.049000, 0.174000, 0.135000, 0.048000
3.049000, 0.174000, 0.135000, 0.048000
3.049000, 0.174000, 0.135000, 0.048000
3.049000, 0.174000, 0.135000, 0.048000
3.049000, 0.174000, 0.135000, 0.048000
3.049000, 0.174000, 0.135000, 0.048000
3.049000, 0.174000, 0.135000, 0.048000
3.049000, 0.174000, 0.135000, 0.048000
2.977000, 0.165000, 0.135000, 0.060000
2.977000, 0.165000, 0.136000, 0.060000
2.977000, 0.165000, 0.136000, 0.060000
2.977000, 0.165000, 0.136000, 0.060000
2.977000, 0.165000, 0.136000, 0.060000
2.977000, 0.165000, 0.136000, 0.060000
2.977000, 0.165000, 0.136000, 0.060000
2.977000, 0.165000, 0.136000, 0.060000
2.977000, 0.165000, 0.136000, 0.060000
2.977000, 0.165000, 0.136000, 0.060000
2.977000, 0.165000, 0.136000, 0.060000
2.977000, 0.165000, 0.136000, 0.060000
2.977000, 0.165000, 0.136000, 0.060000
2.977000, 0.165000, 0.136000, 0.060000
2.977000, 0.165000, 0.136000, 0.060000
2.977000, 0.165000, 0.136000, 0.060000
2.977000, 0.165000, 0.136000, 0.060000
2.977000, 0.165000, 0.136000, 0.060000
2.977000, 0.165000, 0.136000, 0.060000
2.977000, 0.165000, 0.136000, 0.060000
2.977000, 0.165000, 0.136000, 0.060000
2.977000, 0.165000, 0.136000, 0.060000
2.977000, 0.165000, 0.136000, 0.060000
2.977000, 0.165000, 0.136000, 0.060000
2.977000, 0.165000, 0.136000, 0.060000
2.977000, 0.165000, 0.136000, 0.060000
3.072000, 0.165000, 0.136000, 0.047000
3.072000, 0.174000, 0.137000, 0.047000
3.072000, 0.174000, 0.137000, 0.047000
3.072000, 0.174000, 0.137000, 0.047000
3.072000, 0.174000, 0.137000, 0.047000
3.072000, 0.174000, 0.137000, 0.047000
3.072000, 0.174000, 0.137000, 0.047000
3.072000, 0.174000, 0.137000, 0.047000
3.072000, 0.174000, 0.137000, 0.047000
3.072000, 0.174000, 0.137000, 0.047000
3.072000, 0.174000, 0.137000, 0.047000
3.072000, 0.174000, 0.137000, 0.047000
3.072000, 0.174000, 0.137000, 0.047000
3.072000, 0.174000, 0.137000, 0.047000
3.072000, 0.174000, 0.137000, 0.047000
3.072000, 0.174000, 0.137000, 0.047000
3.072000, 0.174000, 0.137000, 0.047000
3.072000, 0.174000, 0.137000, 0.047000
3.072000, 0.174000, 0.137000, 0.047000
3.072000, 0.174000, 0.137000, 0.047000
3.072000, 0.174000, 0.137000, 0.047000
3.072000, 0.174000, 0.137000, 0.047000
3.072000, 0.174000, 0.137000, 0.047000
3.072000, 0.174000, 0.137000, 0.047000
3.072000, 0.174000, 0.137000, 0.047000
3.072000, 0.174000, 0.137000, 0.047000
3.012000, 0.174000, 0.137000, 0.061000
3.012000, 0.165000, 0.138000, 0.061000
3.012000, 0.165000, 0.138000, 0.061000
3.012000, 0.165000, 0.138000, 0.061000
3.012000, 0.165000, 0.138000, 0.061000
3.012000, 0.165000, 0.138000, 0.061000
3.012000, 0.165000, 0.138000, 0.061000
3.012000, 0.165000, 0.138000, 0.061000
3.012000, 0.165000, 0.138000, 0.061000
3.012000, 0.165000, 0.138000, 0.061000
3.012000, 0.165000, 0.138000, 0.061000
3.012000, 0.165000, 0.138000, 0.061000
3.012000, 0.165000, 0.138000, 0.061000
3.012000, 0.165000, 0.138000, 0.061000
3.012000, 0.165000, 0.138000, 0.061000
3.012000, 0.165000, 0.138000, 0.061000
3.012000, 0.165000, 0.138000, 0.061000
3.012000, 0.165000, 0.138000, 0.061000
3.012000, 0.165000, 0.138000, 0.061000
3.012000, 0.165000, 0.138000, 0.061000
3.012000, 0.165000, 0.138000, 0.061000
3.012000, 0.165000, 0.138000, 0.061000
3.012000, 0.165000, 0.138000, 0.061000
3.012000, 0.165000, 0.138000, 0.061000
3.012000, 0.165000, 0.138000, 0.061000
3.012000, 0.165000, 0.138000, 0.061000
2.997000, 0.165000, 0.138000, 0.061000
2.997000, 0.169000, 0.140000, 0.060000
2.997000, 0.169000, 0.140000, 0.060000
2.997000, 0.169000, 0.140000, 0.060000
2.997000, 0.169000, 0.140000, 0.060000
2.997000, 0.169000, 0.140000, 0.060000
2.997000, 0.169000, 0.140000, 0.060000
2.997000, 0.169000, 0.140000, 0.060000
2.997000, 0.169000, 0.140000, 0.060000
2.997000, 0.169000, 0.140000, 0.060000
2.997000, 0.169000, 0.140000, 0.060000
2.997000, 0.169000, 0.140000, 0.060000
2.997000, 0.169000, 0.140000, 0.060000
2.997000, 0.169000, 0.140000, 0.060000
2.997000, 0.169000, 0.140000, 0.060000
2.997000, 0.169000, 0.140000, 0.060000
2.997000, 0.169000, 0.140000, 0.060000
2.997000, 0.169000, 0.140000, 0.060000
2.997000, 0.169000, 0.140000, 0.060000
2.997000, 0.169000, 0.140000, 0.060000
2.997000, 0.169000, 0.140000, 0.060000
2.997000, 0.169000, 0.140000, 0.060000
2.997000, 0.169000, 0.140000, 0.060000
2.997000, 0.169000, 0.140000, 0.060000
2.997000, 0.169000, 0.140000, 0.060000
2.997000, 0.169000, 0.140000, 0.060000
2.997000, 0.169000, 0.140000, 0.060000
3.087000, 0.168000, 0.140000, 0.048000
3.087000, 0.168000, 0.140000, 0.048000
3.087000, 0.168000, 0.140000, 0.048000
3.087000, 0.168000, 0.140000, 0.048000
3.087000, 0.168000, 0.140000, 0.048000
3.087000, 0.168000, 0.140000, 0.048000
3.087000, 0.168000, 0.140000, 0.048000
3.087000, 0.168000, 0.140000, 0.048000
3.087000, 0.168000, 0.140000, 0.048000
3.087000, 0.168000, 0.140000, 0.048000
3.087000, 0.168000, 0.140000, 0.048000
3.087000, 0.168000, 0.140000, 0.048000
3.087000, 0.168000, 0.140000, 0.048000
3.087000, 0.168000, 0.140000, 0.048000
3.087000, 0.168000, 0.140000, 0.048000
3.087000, 0.168000, 0.140000, 0.048000
3.087000, 0.168000, 0.140000, 0.048000
3.087000, 0.168000, 0.140000, 0.048000
3.087000, 0.168000, 0.140000, 0.048000
3.087000, 0.168000, 0.140000, 0.048000
3.087000, 0.168000, 0.140000, 0.048000
3.087000, 0.168000, 0.140000, 0.048000
3.087000, 0.168000, 0.140000, 0.048000
3.087000, 0.168000, 0.140000, 0.048000
3.087000, 0.168000, 0.140000, 0.048000
3.087000, 0.168000, 0.140000, 0.048000
3.061000, 0.170000, 0.141000, 0.057000
3.061000, 0.170000, 0.141000, 0.057000
3.061000, 0.170000, 0.141000, 0.057000
3.061000, 0.170000, 0.141000, 0.057000
3.061000, 0.170000, 0.141000, 0.057000
3.061000, 0.170000, 0.141000, 0.057000
3.061000, 0.170000, 0.141000, 0.057000
3.061000, 0.170000, 0.141000, 0.057000
3.061000, 0.170000, 0.141000, 0.057000
3.061000, 0.170000, 0.141000, 0.057000
3.061000, 0.170000, 0.141000, 0.057000
3.061000, 0.170000, 0.141000, 0.057000
3.061000, 0.170000, 0.141000, 0.057000
